timestamp,actual_value,predicted_value,forecast_error,abs_error,risk_level,recommendation,reason,model_version
2016-04-23 14:20:00,110.0,118.20312083446463,8.203120834464627,8.203120834464627,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 118.20 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 14:30:00,110.0,117.59359832200086,7.593598322000858,7.593598322000858,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 117.59 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 14:40:00,110.0,122.23567537221662,12.235675372216619,12.235675372216619,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 122.24 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 14:50:00,110.0,107.53596443706247,-2.464035562937525,2.464035562937525,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 107.54 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 15:00:00,110.0,117.25150536275021,7.251505362750208,7.251505362750208,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 117.25 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 15:10:00,80.0,117.60318177085637,37.60318177085637,37.60318177085637,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 117.60 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 15:20:00,90.0,97.27460786070479,7.274607860704791,7.274607860704791,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 97.27 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 15:30:00,80.0,111.47994944897141,31.47994944897141,31.47994944897141,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 111.48 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 15:40:00,80.0,99.88716373242409,19.887163732424085,19.887163732424085,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 99.89 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 15:50:00,70.0,98.61114448363956,28.611144483639563,28.611144483639563,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 98.61 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 16:00:00,80.0,92.7987286859552,12.798728685955197,12.798728685955197,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 92.80 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 16:10:00,80.0,95.10523223323398,15.105232233233977,15.105232233233977,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 95.11 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 16:20:00,70.0,96.81767040525932,26.81767040525932,26.81767040525932,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 96.82 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 16:30:00,60.0,89.61528138382566,29.61528138382566,29.61528138382566,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 89.62 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 16:40:00,60.0,83.99081967963645,23.990819679636445,23.990819679636445,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 83.99 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 16:50:00,60.0,84.05463424278656,24.054634242786562,24.054634242786562,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 84.05 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 17:00:00,80.0,82.50523945608933,2.5052394560893276,2.5052394560893276,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 82.51 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 17:10:00,80.0,94.76734617225698,14.767346172256978,14.767346172256978,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 94.77 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 17:20:00,80.0,89.9344859428289,9.9344859428289,9.9344859428289,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 89.93 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 17:30:00,70.0,97.10924520779015,27.109245207790153,27.109245207790153,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 97.11 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 17:40:00,80.0,83.44060079316131,3.440600793161309,3.440600793161309,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 83.44 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 17:50:00,80.0,90.47734338106983,10.47734338106983,10.47734338106983,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 90.48 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 18:00:00,190.0,89.39852904704951,-100.60147095295049,100.60147095295049,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 89.40 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 18:10:00,580.0,173.16582164977208,-406.83417835022794,406.83417835022794,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 173.17 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 18:20:00,480.0,455.97624715278164,-24.02375284721836,24.02375284721836,CRITICAL,HUMAN_CHECK_BEFORE_ACTUATOR_CONTROL,Predicted appliance energy is 455.98 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 18:30:00,200.0,314.2450124990906,114.24501249909059,114.24501249909059,HIGH,REDUCE_NON_CRITICAL_LOAD_OR_CHECK_HVAC,Predicted appliance energy is 314.25 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 18:40:00,120.0,150.91948460140935,30.91948460140935,30.91948460140935,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 150.92 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 18:50:00,120.0,132.5378155549731,12.537815554973093,12.537815554973093,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 132.54 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 19:00:00,140.0,135.72043447628454,-4.279565523715462,4.279565523715462,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 135.72 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 19:10:00,110.0,139.21301797150736,29.213017971507355,29.213017971507355,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 139.21 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 19:20:00,110.0,82.9372800998807,-27.062719900119305,27.062719900119305,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 82.94 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 19:30:00,120.0,99.97322030523057,-20.02677969476943,20.02677969476943,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 99.97 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 19:40:00,100.0,128.08477610893374,28.084776108933738,28.084776108933738,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 128.08 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 19:50:00,120.0,124.46340198726298,4.4634019872629835,4.4634019872629835,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 124.46 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 20:00:00,120.0,139.59132068506761,19.591320685067615,19.591320685067615,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 139.59 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 20:10:00,120.0,132.95649121756227,12.956491217562274,12.956491217562274,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 132.96 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 20:20:00,110.0,127.8369223896034,17.8369223896034,17.8369223896034,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 127.84 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 20:30:00,110.0,106.49810511651727,-3.501894883482734,3.501894883482734,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 106.50 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 20:40:00,110.0,100.7387591542936,-9.261240845706396,9.261240845706396,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 100.74 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 20:50:00,100.0,99.4624134117067,-0.5375865882932942,0.5375865882932942,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 99.46 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 21:00:00,110.0,90.15293693194135,-19.847063068058645,19.847063068058645,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 90.15 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 21:10:00,60.0,99.01052677258936,39.01052677258936,39.01052677258936,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 99.01 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 21:20:00,70.0,65.0044257894318,-4.9955742105681935,4.9955742105681935,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 65.00 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 21:30:00,60.0,77.25123093665374,17.25123093665374,17.25123093665374,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 77.25 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 21:40:00,70.0,64.14557574690366,-5.85442425309634,5.85442425309634,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 64.15 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 21:50:00,90.0,72.91908713767246,-17.080912862327537,17.080912862327537,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 72.92 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 22:00:00,60.0,91.46320152332598,31.463201523325978,31.463201523325978,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 91.46 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 22:10:00,60.0,57.42437410919451,-2.5756258908054903,2.5756258908054903,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 57.42 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 22:20:00,60.0,62.08101556152262,2.0810155615226194,2.0810155615226194,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 62.08 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 22:30:00,60.0,60.39944880127427,0.39944880127426785,0.39944880127426785,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 60.40 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 22:40:00,50.0,64.20024435827196,14.20024435827196,14.20024435827196,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 64.20 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 22:50:00,60.0,55.93063501440573,-4.0693649855942695,4.0693649855942695,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 55.93 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 23:00:00,60.0,62.37315877916105,2.3731587791610522,2.3731587791610522,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 62.37 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 23:10:00,60.0,60.8338389794103,0.8338389794103023,0.8338389794103023,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 60.83 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 23:20:00,60.0,61.169202900033824,1.1692029000338238,1.1692029000338238,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 61.17 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 23:30:00,60.0,61.78442933394245,1.7844293339424482,1.7844293339424482,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 61.78 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 23:40:00,60.0,62.06169812696838,2.0616981269683805,2.0616981269683805,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 62.06 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 23:50:00,60.0,63.196323370323924,3.196323370323924,3.196323370323924,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 63.20 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 00:00:00,50.0,67.13042029493874,17.130420294938745,17.130420294938745,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 67.13 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 00:10:00,50.0,59.01076042161717,9.01076042161717,9.01076042161717,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 59.01 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 00:20:00,60.0,60.66513637504935,0.6651363750493502,0.6651363750493502,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 60.67 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 00:30:00,60.0,68.75062916146987,8.750629161469874,8.750629161469874,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 68.75 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 00:40:00,50.0,66.1918326749598,16.191832674959798,16.191832674959798,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 66.19 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 00:50:00,60.0,58.14692942385186,-1.8530705761481414,1.8530705761481414,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 58.15 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 01:00:00,60.0,67.56869118169487,7.568691181694874,7.568691181694874,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 67.57 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 01:10:00,60.0,65.93229864848367,5.932298648483666,5.932298648483666,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 65.93 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 01:20:00,60.0,67.28900807899444,7.289008078994442,7.289008078994442,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 67.29 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 01:30:00,60.0,66.0834983572977,6.0834983572976995,6.0834983572976995,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 66.08 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 01:40:00,30.0,65.93717319804225,35.937173198042245,35.937173198042245,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 65.94 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 01:50:00,40.0,44.47553089259975,4.47553089259975,4.47553089259975,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 44.48 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 02:00:00,30.0,56.66357717146774,26.663577171467743,26.663577171467743,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 56.66 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 02:10:00,30.0,44.70865417021969,14.708654170219688,14.708654170219688,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 44.71 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 02:20:00,60.0,46.68423333424815,-13.315766665751852,13.315766665751852,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 46.68 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 02:30:00,70.0,69.046525474007,-0.953474525993002,0.953474525993002,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 69.05 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 02:40:00,70.0,70.25806986634377,0.2580698663437744,0.2580698663437744,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 70.26 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 02:50:00,50.0,71.44985965292797,21.44985965292797,21.44985965292797,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 71.45 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 03:00:00,70.0,55.24325528799373,-14.756744712006267,14.756744712006267,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 55.24 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 03:10:00,50.0,75.51450632791577,25.51450632791577,25.51450632791577,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 75.51 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 03:20:00,50.0,55.396216333023546,5.3962163330235455,5.3962163330235455,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 55.40 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 03:30:00,60.0,57.982053318376735,-2.0179466816232647,2.0179466816232647,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 57.98 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 03:40:00,50.0,63.32871931168724,13.328719311687237,13.328719311687237,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 63.33 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 03:50:00,60.0,54.292525008145645,-5.707474991854355,5.707474991854355,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 54.29 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 04:00:00,50.0,66.06014441743284,16.060144417432838,16.060144417432838,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 66.06 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 04:10:00,60.0,55.35276613025877,-4.647233869741228,4.647233869741228,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 55.35 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 04:20:00,70.0,67.17167891164826,-2.8283210883517427,2.8283210883517427,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 67.17 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 04:30:00,50.0,72.11020096644131,22.11020096644131,22.11020096644131,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 72.11 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 04:40:00,70.0,54.81042948120285,-15.189570518797147,15.189570518797147,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 54.81 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 04:50:00,50.0,74.84885053261966,24.848850532619664,24.848850532619664,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 74.85 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 05:00:00,50.0,54.489704997233666,4.489704997233666,4.489704997233666,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 54.49 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 05:10:00,50.0,60.31890625453295,10.318906254532948,10.318906254532948,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 60.32 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 05:20:00,60.0,58.598262523861365,-1.401737476138635,1.401737476138635,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 58.60 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 05:30:00,50.0,66.03654140713459,16.036541407134592,16.036541407134592,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 66.04 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 05:40:00,60.0,59.10723613089522,-0.8927638691047832,0.8927638691047832,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 59.11 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 05:50:00,60.0,68.34263402463705,8.34263402463705,8.34263402463705,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 68.34 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 06:00:00,60.0,67.39356136278079,7.393561362780787,7.393561362780787,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 67.39 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 06:10:00,60.0,68.42546587919418,8.425465879194178,8.425465879194178,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 68.43 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 06:20:00,50.0,68.27778110001401,18.27778110001401,18.27778110001401,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 68.28 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 06:30:00,50.0,59.55111445727422,9.551114457274217,9.551114457274217,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 59.55 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 06:40:00,40.0,61.9912219375754,21.991221937575403,21.991221937575403,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 61.99 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 06:50:00,50.0,53.10156899445847,3.101568994458468,3.101568994458468,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 53.10 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
